Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
12456_zbledami_L1C_class,12456,zbledami,L1C,class,1,EllipticEnvelope,random forest,1,76.5432,98.1013,85.9917
12456_zbledami_L1C_class,12456,zbledami,L1C,class,1,EllipticEnvelope,random forest,2,73.6842,59.8291,66.0377
12456_zbledami_L1C_class,12456,zbledami,L1C,class,1,EllipticEnvelope,random forest,4,96.2025,77.5510,85.8757
12456_zbledami_L1C_class,12456,zbledami,L1C,class,1,EllipticEnvelope,random forest,5,93.9759,56.5217,70.5882
12456_zbledami_L1C_class,12456,zbledami,L1C,class,1,EllipticEnvelope,random forest,6,91.0112,98.7805,94.7368
12456_zbledami_L1C_class,12456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,1,76.7901,97.7987,86.0304
12456_zbledami_L1C_class,12456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,2,56.8421,78.2609,65.8537
12456_zbledami_L1C_class,12456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,4,92.4051,85.8824,89.0244
12456_zbledami_L1C_class,12456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,5,91.5663,38.1910,53.9007
12456_zbledami_L1C_class,12456,zbledami,L1C,class,2,PCA Mahalanobis,random forest,6,89.8876,100.0000,94.6746
12456_zbledami_L1C_class,12456,zbledami,L1C,class,3,IsolationForest,random forest,1,69.3827,97.5694,81.0967
12456_zbledami_L1C_class,12456,zbledami,L1C,class,3,IsolationForest,random forest,2,69.4737,81.4815,75.0000
12456_zbledami_L1C_class,12456,zbledami,L1C,class,3,IsolationForest,random forest,4,97.4684,72.6415,83.2432
12456_zbledami_L1C_class,12456,zbledami,L1C,class,3,IsolationForest,random forest,5,87.9518,38.0208,53.0909
12456_zbledami_L1C_class,12456,zbledami,L1C,class,3,IsolationForest,random forest,6,93.2584,98.8095,95.9538
12456_zbledami_L1C_class,12456,zbledami,L1C,class,4,GMM,random forest,1,67.9012,98.9209,80.5271
12456_zbledami_L1C_class,12456,zbledami,L1C,class,4,GMM,random forest,2,71.5789,43.8710,54.4000
12456_zbledami_L1C_class,12456,zbledami,L1C,class,4,GMM,random forest,4,97.4684,71.2963,82.3529
12456_zbledami_L1C_class,12456,zbledami,L1C,class,4,GMM,random forest,5,87.9518,57.0312,69.1943
12456_zbledami_L1C_class,12456,zbledami,L1C,class,4,GMM,random forest,6,91.0112,98.7805,94.7368
12456_zbledami_L1C_class,12456,zbledami,L1C,class,5,kNN,random forest,1,68.1481,98.9247,80.7018
12456_zbledami_L1C_class,12456,zbledami,L1C,class,5,kNN,random forest,2,65.2632,48.4375,55.6054
12456_zbledami_L1C_class,12456,zbledami,L1C,class,5,kNN,random forest,4,97.4684,72.6415,83.2432
12456_zbledami_L1C_class,12456,zbledami,L1C,class,5,kNN,random forest,5,91.5663,48.7179,63.5983
12456_zbledami_L1C_class,12456,zbledami,L1C,class,5,kNN,random forest,6,91.0112,98.7805,94.7368
