Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
13456_poprawny_L2A_class,13456,poprawny,L2A,class,random forest,Band Z-score,86.3046,86.5407,+0.2361,1,3,dwumianowy,0.625,0.625,nie,"C[3,1]: 1->1"
