Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
14567_zbledami_L2A_class,14567,zbledami,L2A,class,1,SAM,random forest,87.0839,0.8248,86.0216,82.4740,83.5805,0,1019,43.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,2,IQR,random forest,85.0866,0.8001,85.5451,81.2186,82.5105,0,888,45.5,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,3,IsolationForest,random forest,84.8202,0.7945,84.4659,80.8587,81.9846,0,1019,42.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,4,Erosion,random forest,84.4208,0.7906,85.0118,80.0806,81.6326,0,1669,46.4,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,5,OneClassSVM,random forest,83.8881,0.7848,84.5401,80.1030,81.2793,0,1023,43.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,6,Mahalanobis,random forest,83.3555,0.7789,84.5020,79.9557,80.9892,0,542,46.0,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,7,HotellingT2,random forest,83.3555,0.7788,84.7773,80.1683,81.2238,0,650,45.5,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,8,Percentile,random forest,83.2224,0.7713,82.5877,77.9792,79.3666,0,2845,39.6,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,9,PCA Reconstruction,random forest,82.9561,0.7736,84.3563,79.6021,80.7294,0,1019,46.4,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,10,Poziom bazowy,random forest,82.5566,0.7688,84.2107,78.5436,80.2083,0,0,52.8,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,11,Band Z-score,random forest,82.4234,0.7670,83.9797,79.0964,80.2654,0,168,48.1,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,12,EllipticEnvelope,random forest,81.7577,0.7576,83.0794,79.3778,79.8995,0,1020,43.4,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,13,LOF,random forest,81.6245,0.7551,82.6044,77.1906,78.7866,0,1019,47.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,14,MAD,random forest,81.3582,0.7534,83.0524,78.7729,79.5162,0,638,48.5,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,15,GMM,random forest,80.9587,0.7478,83.1773,78.6376,79.4900,0,1019,44.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,16,PCA Mahalanobis,random forest,79.3609,0.7274,81.7436,77.9689,78.3432,0,1892,42.5,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,17,kNN,random forest,78.8282,0.7208,81.6881,77.4419,77.9867,0,1019,42.9,
14567_zbledami_L2A_class,14567,zbledami,L2A,class,18,Robust Mahalanobis,random forest,74.8336,0.6626,78.4283,72.4389,74.5490,0,2064,41.2,
