mapa\referencja,1,2,3,4,5,6,7
1,176,1,3,0,0,0,0
2,133,80,13,0,55,2,2
3,1,0,32,0,4,0,0
4,5,9,0,79,7,1,34
5,5,4,48,0,17,0,0
6,0,1,0,0,0,86,0
7,4,0,0,0,0,0,45
