mapa\referencja,1,2,3,4,5,6,7
1,85,1,0,0,2,0,0
2,212,80,12,1,30,0,1
3,0,0,27,0,3,0,0
4,1,2,0,76,2,3,12
5,1,11,56,0,46,1,0
6,0,1,1,0,0,85,0
7,25,0,0,2,0,0,68
