mapa\referencja,1,2,3,4,5,6,7
1,161,0,2,0,0,0,0
2,40,76,4,0,58,2,0
3,5,0,67,0,1,0,0
4,1,1,0,75,0,0,21
5,2,5,17,0,24,0,0
6,0,1,1,0,0,86,0
7,115,12,5,4,0,1,60
