mapa\referencja,1,2,3,4,5,6,7
1,51,1,1,0,14,3,0
2,83,66,2,0,19,0,0
3,1,0,68,0,1,0,0
4,1,1,0,76,1,0,24
5,74,15,23,0,48,0,0
6,0,1,1,0,0,85,0
7,114,11,1,3,0,1,57
