mapa\referencja,1,2,3,4,5,6,7
1,44,1,0,0,16,3,0
2,62,69,2,0,18,0,0
3,3,0,67,0,1,0,0
4,1,1,0,77,1,0,24
5,107,14,25,0,47,0,0
6,0,1,1,0,0,85,0
7,107,9,1,2,0,1,57
