mapa\referencja,1,2,3,4,5,6,7
1,62,1,1,0,13,3,0
2,73,69,2,0,20,0,0
3,1,0,67,0,1,0,0
4,1,1,0,77,1,0,23
5,74,15,24,0,48,0,0
6,0,1,1,0,0,85,0
7,113,8,1,2,0,1,58
