mapa\referencja,1,2,3,4,5,6,7
1,57,1,1,0,4,2,0
2,68,69,2,0,23,0,0
3,1,0,68,0,1,0,0
4,1,1,0,77,2,0,23
5,97,14,23,0,53,1,0
6,0,1,1,0,0,85,0
7,100,9,1,2,0,1,58
