Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
124567_zbledami_L1C_class,124567,zbledami,L1C,class,random forest,PCA Mahalanobis,44.2077,61.1185,+16.9108,39,166,chi2 (poprawka na ciągłość),1.36546e-18,1.36546e-18,TAK,"C[7,1]: 164->77; C[5,1]: 149->122; C[5,2]: 35->46"
