mapa\referencja,1,2,3,4,5,6,7
1,234,3,4,0,2,1,0
2,0,59,0,0,2,1,1
3,9,1,89,0,23,5,0
4,2,2,0,77,1,3,31
5,4,23,2,0,53,0,0
6,0,0,0,0,0,79,0
7,75,7,1,2,2,0,49
