mapa\referencja,1,2,3,4,5,6,7
1,256,3,4,1,1,0,0
2,0,57,0,0,2,1,1
3,9,1,90,0,20,7,0
4,0,1,0,77,0,0,32
5,2,26,1,0,56,0,0
6,0,1,0,0,2,81,0
7,57,6,1,1,2,0,48
