mapa\referencja,1,2,3,4,5,6,7
1,215,4,7,0,3,1,0
2,7,64,0,0,10,0,0
3,8,2,86,0,32,5,0
4,1,2,0,76,1,3,31
5,0,17,2,0,37,0,0
6,0,0,0,0,0,79,0
7,93,6,1,3,0,1,50
