mapa\referencja,1,2,3,4,5,6,7
1,254,1,4,1,2,0,2
2,0,64,0,0,3,1,1
3,9,1,91,0,23,5,0
4,2,2,0,76,0,0,34
5,1,20,0,0,49,0,0
6,0,6,0,1,6,83,0
7,58,1,1,1,0,0,44
