mapa\referencja,1,2,3,4,5,6,7
1,247,9,9,0,4,1,0
2,3,58,1,0,10,0,0
3,3,1,84,0,32,5,0
4,1,2,0,76,1,3,31
5,0,16,1,0,36,0,0
6,0,0,0,0,0,79,0
7,70,9,1,3,0,1,50
