mapa\referencja,1,2,3,4,5,6,7
1,236,7,4,0,6,0,0
2,2,56,0,0,6,0,0
3,8,1,89,0,29,4,0
4,1,1,0,76,1,2,32
5,0,19,2,0,41,0,0
6,0,1,0,0,0,82,0
7,77,10,1,3,0,1,49
