mapa\referencja,1,2,3,4,5,6,7
1,234,4,4,0,4,1,0
2,9,71,0,0,7,1,1
3,8,1,91,0,27,5,0
4,1,2,0,76,1,3,31
5,0,17,0,0,44,0,0
6,0,0,0,0,0,79,0
7,72,0,1,3,0,0,49
