mapa\referencja,1,2,3,4,5,6,7
1,230,3,5,0,2,1,0
2,2,61,0,0,5,1,1
3,8,1,89,0,32,5,0
4,0,4,0,77,0,3,31
5,1,20,1,0,43,0,0
6,0,0,0,0,0,79,0
7,83,6,1,2,1,0,49
