mapa\referencja,1,2,3,4,5,6,7
1,241,3,4,1,1,0,0
2,0,61,0,0,2,1,1
3,9,1,91,0,24,8,0
4,0,1,0,77,0,3,33
5,1,22,0,0,54,0,0
6,0,1,0,0,0,77,0
7,73,6,1,1,2,0,47
