mapa\referencja,1,2,4,5,6,7
1,252,11,0,13,3,0
2,0,51,0,6,0,0
4,1,1,77,2,3,34
5,0,17,0,62,0,0
6,0,1,0,0,83,0
7,71,14,2,0,0,47
