mapa\referencja,1,2,4,5,6,7
1,248,10,0,17,3,0
2,0,54,0,6,0,0
4,1,1,77,2,3,36
5,1,15,0,58,0,0
6,0,1,0,0,83,0
7,74,14,2,0,0,45
