mapa\referencja,1,2,4,5,6,7
1,249,17,0,24,3,0
2,0,46,0,6,0,0
4,1,1,77,2,2,33
5,1,16,0,51,0,0
6,0,1,0,0,83,0
7,73,14,2,0,1,48
