Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,Klasa,PA_%,UA_%,F1_%
12456_zbledami_L2A_class,12456,zbledami,L2A,class,1,GMM,random forest,1,91.8519,94.1772,93.0000
12456_zbledami_L2A_class,12456,zbledami,L2A,class,1,GMM,random forest,2,63.1579,95.2381,75.9494
12456_zbledami_L2A_class,12456,zbledami,L2A,class,1,GMM,random forest,4,96.2025,67.8571,79.5812
12456_zbledami_L2A_class,12456,zbledami,L2A,class,1,GMM,random forest,5,85.5422,71.7172,78.0220
12456_zbledami_L2A_class,12456,zbledami,L2A,class,1,GMM,random forest,6,91.0112,98.7805,94.7368
12456_zbledami_L2A_class,12456,zbledami,L2A,class,2,LOF,random forest,1,92.3457,93.2668,92.8040
12456_zbledami_L2A_class,12456,zbledami,L2A,class,2,LOF,random forest,2,58.9474,86.1538,70.0000
12456_zbledami_L2A_class,12456,zbledami,L2A,class,2,LOF,random forest,4,97.4684,70.6422,81.9149
12456_zbledami_L2A_class,12456,zbledami,L2A,class,2,LOF,random forest,5,79.5181,74.1573,76.7442
12456_zbledami_L2A_class,12456,zbledami,L2A,class,2,LOF,random forest,6,95.5056,97.7011,96.5909
12456_zbledami_L2A_class,12456,zbledami,L2A,class,3,Mahalanobis,random forest,1,91.8519,96.1240,93.9394
12456_zbledami_L2A_class,12456,zbledami,L2A,class,3,Mahalanobis,random forest,2,53.6842,92.7273,68.0000
12456_zbledami_L2A_class,12456,zbledami,L2A,class,3,Mahalanobis,random forest,4,96.2025,69.0909,80.4233
12456_zbledami_L2A_class,12456,zbledami,L2A,class,3,Mahalanobis,random forest,5,93.9759,66.1017,77.6119
12456_zbledami_L2A_class,12456,zbledami,L2A,class,3,Mahalanobis,random forest,6,89.8876,98.7654,94.1176
12456_zbledami_L2A_class,12456,zbledami,L2A,class,4,HotellingT2,random forest,1,92.3457,95.8974,94.0881
12456_zbledami_L2A_class,12456,zbledami,L2A,class,4,HotellingT2,random forest,2,52.6316,94.3396,67.5676
12456_zbledami_L2A_class,12456,zbledami,L2A,class,4,HotellingT2,random forest,4,96.2025,69.0909,80.4233
12456_zbledami_L2A_class,12456,zbledami,L2A,class,4,HotellingT2,random forest,5,92.7711,65.8120,77.0000
12456_zbledami_L2A_class,12456,zbledami,L2A,class,4,HotellingT2,random forest,6,89.8876,98.7654,94.1176
12456_zbledami_L2A_class,12456,zbledami,L2A,class,5,Poziom bazowy,random forest,1,91.3580,98.1432,94.6292
12456_zbledami_L2A_class,12456,zbledami,L2A,class,5,Poziom bazowy,random forest,2,50.5263,94.1176,65.7534
12456_zbledami_L2A_class,12456,zbledami,L2A,class,5,Poziom bazowy,random forest,4,94.9367,69.4444,80.2139
12456_zbledami_L2A_class,12456,zbledami,L2A,class,5,Poziom bazowy,random forest,5,92.7711,63.6364,75.4902
12456_zbledami_L2A_class,12456,zbledami,L2A,class,5,Poziom bazowy,random forest,6,96.6292,91.4894,93.9891
