Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
12456_zbledami_L2A_class,12456,zbledami,L2A,class,random forest,GMM,87.3502,87.8828,+0.5326,15,19,chi2 (poprawka na ciągłość),0.606905,0.606905,nie,"C[5,1]: 3->1; C[5,2]: 38->23"
