Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
13456_zbledami_L1C_class,13456,zbledami,L1C,class,random forest,EllipticEnvelope,71.4286,84.6517,+13.2231,6,118,chi2 (poprawka na ciągłość),2.10224e-23,2.10224e-23,TAK,"C[5,1]: 116->72; C[3,1]: 28->8"
