Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,1,Erosion,random forest,79.7603,0.7358,78.7888,78.0780,76.2530,0,1669,49.5,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,2,Band Z-score,random forest,79.3609,0.7347,80.3605,77.1280,77.1416,0,230,53.1,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,3,GMM,random forest,79.0945,0.7305,79.1314,75.8629,76.1341,0,1025,52.6,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,4,IQR,random forest,78.9614,0.7254,78.8675,76.3535,76.9092,0,1075,48.0,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,5,Mahalanobis,random forest,78.6951,0.7264,80.0764,77.7464,77.3268,0,459,51.6,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,6,HotellingT2,random forest,78.4288,0.7234,79.7763,77.4417,76.7760,0,424,51.6,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,7,Percentile,random forest,78.1625,0.7138,77.1124,77.0322,75.9923,0,3203,45.8,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,8,OneClassSVM,random forest,77.4967,0.7124,79.3773,76.9014,76.2122,0,1025,49.5,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,9,Poziom bazowy,random forest,77.2304,0.7083,78.0749,75.7596,74.1931,0,0,54.8,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,10,kNN,random forest,76.0320,0.6925,77.8323,76.1586,75.4649,0,1025,47.9,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,11,EllipticEnvelope,random forest,75.8988,0.6899,77.7576,74.7026,75.1709,0,1032,47.5,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,12,LOF,random forest,75.4993,0.6876,77.5855,75.6485,74.7358,0,1025,50.0,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,13,IsolationForest,random forest,75.3662,0.6821,75.8360,74.8435,73.8035,0,1025,46.4,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,14,SAM,random forest,75.2330,0.6805,75.9854,74.2899,73.6725,0,1025,46.5,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,15,PCA Reconstruction,random forest,75.0999,0.6848,77.9876,75.5442,74.2633,0,1025,53.1,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,16,PCA Mahalanobis,random forest,74.8336,0.6730,74.6580,74.2108,73.0660,0,1891,44.9,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,17,Robust Mahalanobis,random forest,74.4341,0.6709,75.9616,72.0559,72.9648,0,2180,46.4,
124567_zbledami_L2A_roi,124567,zbledami,L2A,roi,18,MAD,random forest,74.3009,0.6701,76.1657,73.8687,73.7372,0,1176,47.4,
