Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
124567_poprawny_L1C_class,124567,poprawny,L1C,class,random forest,PCA Mahalanobis,50.8655,72.1704,+21.3049,61,221,chi2 (poprawka na ciągłość),2.84402e-21,2.84402e-21,TAK,"C[1,7]: 0->1; C[7,1]: 93->10; C[5,1]: 136->2; C[5,2]: 15->5"
