mapa\referencja,1,2,4,5,6,7
1,28,0,0,0,0,0
2,0,34,0,3,0,0
4,1,3,77,0,0,26
5,257,55,0,78,1,0
6,0,1,0,2,87,0
7,38,2,2,0,1,55
