mapa\referencja,1,2,4,5,6,7
1,57,0,0,0,0,0
2,46,59,0,4,0,0
4,0,1,75,0,0,25
5,101,21,0,78,3,0
6,0,1,0,0,85,0
7,120,13,4,1,1,56
