mapa\referencja,1,2,4,5,6,7
1,4,0,0,0,0,0
2,1,48,0,3,0,0
4,0,1,73,0,0,18
5,172,44,2,80,8,3
6,0,1,0,0,81,0
7,147,1,4,0,0,60
