mapa\referencja,1,2,4,5,6,7
1,123,1,0,0,0,0
2,2,45,0,7,0,0
4,0,1,72,0,0,16
5,122,46,2,75,9,1
6,0,0,0,0,80,0
7,77,2,5,1,0,64
