mapa\referencja,1,2,4,5,6,7
1,46,0,0,0,0,0
2,112,62,0,6,0,1
4,0,1,77,0,0,24
5,86,28,0,77,4,0
6,0,1,0,0,85,0
7,80,3,2,0,0,56
