mapa\referencja,1,2,4,5,6,7
1,230,4,1,20,3,0
2,41,72,0,12,1,3
4,1,1,77,1,2,31
5,2,17,0,50,0,0
6,0,1,0,0,83,0
7,50,0,1,0,0,47
