mapa\referencja,1,2,4,5,6,7
1,247,2,1,3,1,0
2,0,59,0,2,1,1
4,0,1,77,0,2,33
5,4,26,0,76,2,0
6,0,1,0,0,83,0
7,73,6,1,2,0,47
