mapa\referencja,1,2,4,5,6,7
1,232,3,1,6,2,0
2,1,59,0,3,0,1
4,0,1,77,0,2,33
5,3,24,0,68,1,0
6,0,1,0,3,84,0
7,88,7,1,3,0,47
