mapa\referencja,1,3,4,5,6,7
1,42,0,0,10,1,0
3,6,67,0,1,0,0
4,1,0,77,2,0,22
5,199,28,0,157,2,0
6,0,1,0,1,85,0
7,76,0,2,7,1,59
