mapa\referencja,1,2,3,4,5,6,7
1,260,2,11,0,8,0,0
2,0,68,3,0,20,0,0
3,0,0,67,0,0,0,0
4,0,7,0,66,0,1,10
5,0,7,12,0,55,3,0
6,0,0,0,0,0,85,0
7,64,11,3,13,0,0,71
