mapa\referencja,1,2,3,4,5,6,7
1,286,2,14,0,5,0,0
2,0,72,3,0,34,0,0
3,0,0,66,0,0,0,0
4,3,15,0,66,0,1,11
5,0,4,13,0,42,3,0
6,0,0,0,0,2,85,0
7,35,2,0,13,0,0,70
