mapa\referencja,1,2,3,4,5,6,7
1,267,9,5,1,7,0,0
2,2,61,2,0,34,5,0
3,3,1,78,0,3,0,0
4,12,7,1,73,0,0,15
5,0,12,6,0,35,1,0
6,0,1,1,0,4,82,0
7,40,4,3,5,0,1,66
