mapa\referencja,1,2,3,4,5,6,7
1,280,3,11,0,16,0,0
2,1,78,2,0,17,0,0
3,7,0,76,0,3,0,0
4,0,2,0,72,0,0,6
5,0,8,7,0,47,2,0
6,0,1,0,0,0,86,0
7,36,3,0,7,0,1,75
