mapa\referencja,1,2,3,4,5,6,7
1,278,3,6,1,6,0,0
2,0,76,0,1,32,1,0
3,14,4,84,0,2,0,0
4,0,0,0,66,0,0,3
5,3,10,4,0,34,1,1
6,0,1,1,0,9,87,0
7,29,1,1,11,0,0,77
