mapa\referencja,1,2,3,4,5,6,7
1,258,2,10,0,9,0,0
2,5,68,1,1,13,0,0
3,3,0,83,0,1,0,0
4,0,6,0,71,0,1,26
5,0,13,0,0,58,3,0
6,0,1,0,0,2,85,0
7,58,5,2,7,0,0,55
