mapa\referencja,1,2,3,4,5,6,7
1,255,2,12,0,8,0,0
2,2,68,1,1,13,0,0
3,3,1,81,0,3,0,0
4,0,6,0,72,0,1,30
5,0,12,0,0,57,3,0
6,0,1,0,0,2,85,0
7,64,5,2,6,0,0,51
