mapa\referencja,1,2,3,4,5,6,7
1,260,2,10,0,8,0,0
2,5,68,1,1,13,0,0
3,3,1,83,0,3,0,0
4,0,6,0,70,0,1,11
5,0,12,0,0,54,0,0
6,0,1,0,0,5,88,0
7,56,5,2,8,0,0,70
