mapa\referencja,1,2,3,4,5,6,7
1,254,2,12,0,9,0,0
2,0,70,2,1,22,0,0
3,1,0,73,0,0,0,0
4,0,5,0,70,0,1,25
5,0,8,6,0,52,3,0
6,0,1,0,0,0,85,0
7,69,9,3,8,0,0,56
