mapa\referencja,1,2,3,4,5,6,7
1,314,2,9,0,5,0,0
2,0,0,0,0,0,0,0
3,3,0,79,0,0,0,0
4,0,0,0,0,0,0,0
5,1,86,8,1,73,0,0
6,0,1,0,0,5,88,0
7,6,6,0,78,0,1,81
