Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
14567_zbledami_L1C_class,14567,zbledami,L1C,class,1,IQR,random forest,64.9800,0.5527,76.7831,76.5421,70.8949,0,1177,40.9,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,2,PCA Mahalanobis,random forest,64.5806,0.5553,77.7756,74.4868,69.8228,0,1879,38.7,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,3,OneClassSVM,random forest,64.3142,0.5480,77.0231,73.1124,69.1187,0,1023,41.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,4,MAD,random forest,63.2490,0.5362,75.9647,74.5809,68.6027,0,817,42.5,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,5,IsolationForest,random forest,62.1838,0.5220,76.1257,74.8449,68.3285,0,1019,40.9,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,6,Robust Mahalanobis,random forest,61.6511,0.5197,76.7180,72.3740,67.4630,0,2122,40.3,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,7,SAM,random forest,58.8549,0.4836,74.4479,73.8910,65.5888,0,1019,41.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,8,EllipticEnvelope,random forest,58.0559,0.4808,74.3154,71.9399,64.0620,0,1020,40.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,9,HotellingT2,random forest,57.5233,0.4740,73.6898,69.9325,62.6004,0,673,41.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,10,GMM,random forest,56.9907,0.4667,73.8022,71.6667,62.8819,0,1019,41.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,11,kNN,random forest,56.3249,0.4568,73.6170,73.6398,63.3203,0,1018,40.9,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,12,Mahalanobis,random forest,54.9933,0.4455,72.3318,69.4603,60.2958,0,582,42.0,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,13,Band Z-score,random forest,54.0613,0.4417,71.8602,67.6681,58.6310,0,177,44.1,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,14,Erosion,random forest,53.3955,0.4245,71.2415,68.6695,59.3622,0,1645,42.4,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,15,LOF,random forest,52.9960,0.4284,70.5465,65.1480,57.0544,0,1019,43.6,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,16,PCA Reconstruction,random forest,51.9308,0.4187,71.5293,68.0913,56.6512,0,1019,41.9,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,17,Poziom bazowy,random forest,49.8003,0.3950,67.9796,64.8129,53.4572,0,0,46.7,
14567_zbledami_L1C_class,14567,zbledami,L1C,class,18,Percentile,random forest,49.6671,0.3790,68.0448,67.6216,56.4579,0,2871,39.2,
