mapa\referencja,1,3,4,5,6,7
1,229,8,0,35,3,0
3,0,70,0,1,0,0
4,1,0,77,2,2,34
5,9,16,0,127,0,0
6,0,0,0,1,83,0
7,85,2,2,12,1,47
