mapa\referencja,1,3,4,5,6,7
1,244,8,0,22,3,0
3,2,74,0,1,0,0
4,1,0,77,3,2,35
5,2,12,0,141,0,0
6,0,0,0,1,83,0
7,75,2,2,10,1,46
