Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
13456_poprawny_L1C_class,13456,poprawny,L1C,class,1,Erosion,random forest,81.9362,0.7503,85.2987,86.0382,83.5774,0,2026,38.5,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,2,IQR,random forest,81.8182,0.7506,86.5511,85.4926,84.2188,0,687,38.5,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,3,MAD,random forest,80.8737,0.7360,84.4872,85.4759,82.8106,0,818,39.2,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,4,Mahalanobis,random forest,80.6375,0.7341,85.1529,85.2295,83.0336,0,348,39.0,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,5,HotellingT2,random forest,80.5195,0.7334,85.4844,84.5966,82.9322,0,455,39.0,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,6,Percentile,random forest,80.5195,0.7330,84.9912,84.8643,82.6446,0,665,39.1,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,7,Poziom bazowy,random forest,79.9292,0.7264,85.3471,84.5081,82.7084,0,0,39.7,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,8,PCA Reconstruction,random forest,79.9292,0.7261,85.2841,84.6900,82.7083,0,61,39.6,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,9,Band Z-score,random forest,79.9292,0.7254,84.8073,85.2213,82.7088,0,46,39.6,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,10,LOF,random forest,79.6930,0.7237,85.4073,84.7125,82.6890,0,61,39.6,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,11,EllipticEnvelope,random forest,79.6930,0.7226,84.7085,84.8054,82.3852,0,61,39.0,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,12,OneClassSVM,random forest,79.5750,0.7218,85.1360,84.4821,82.5024,0,85,39.6,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,13,GMM,random forest,79.5750,0.7216,84.9770,84.4722,82.3979,0,61,39.0,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,14,IsolationForest,random forest,79.5750,0.7213,84.8181,84.5618,82.3041,0,61,39.6,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,15,SAM,random forest,79.5750,0.7213,84.8181,84.5618,82.3041,0,61,39.1,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,16,kNN,random forest,79.3388,0.7183,84.5603,84.5128,82.0623,0,61,39.0,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,17,Robust Mahalanobis,random forest,76.9776,0.6694,74.8753,81.7909,73.2744,0,2364,37.3,
13456_poprawny_L1C_class,13456,poprawny,L1C,class,18,PCA Mahalanobis,random forest,65.8796,0.5572,77.8478,79.0772,72.4436,0,2421,37.8,
