Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,1,PCA Reconstruction,random forest,87.6165,0.8032,88.0157,87.2903,86.4936,0,69,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,2,Poziom bazowy,random forest,87.4834,0.8009,87.8752,87.2290,86.3743,0,0,39.0,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,3,GMM,random forest,87.4834,0.8009,87.8752,87.2290,86.3743,0,69,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,4,Mahalanobis,random forest,87.4834,0.8007,87.7965,87.3506,86.3542,0,193,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,5,HotellingT2,random forest,87.4834,0.8007,87.7965,87.3506,86.3542,0,170,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,6,IsolationForest,random forest,87.4834,0.8007,87.7965,87.3506,86.3542,0,69,39.9,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,7,kNN,random forest,87.4834,0.8007,87.7965,87.3506,86.3542,0,69,39.3,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,8,OneClassSVM,random forest,87.4834,0.8007,87.7965,87.3506,86.3542,0,601,39.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,9,Band Z-score,random forest,87.4834,0.8005,87.7178,87.3506,86.2945,0,151,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,10,EllipticEnvelope,random forest,87.3502,0.7987,87.7348,87.1679,86.2545,0,69,40.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,11,Percentile,random forest,87.3502,0.7985,87.6560,87.1667,86.1950,0,546,39.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,12,SAM,random forest,87.3502,0.7984,87.6560,87.2909,86.2339,0,69,39.4,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,13,LOF,random forest,87.2170,0.7964,87.5943,87.1069,86.1343,0,69,39.9,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,14,IQR,random forest,87.0839,0.7937,87.1560,87.1754,85.8664,0,746,38.8,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,15,MAD,random forest,86.6844,0.7868,86.7346,87.1336,85.5380,0,712,38.8,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,16,Robust Mahalanobis,random forest,86.5513,0.7845,86.6729,87.1659,85.5518,0,1949,39.3,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,17,PCA Mahalanobis,random forest,86.4181,0.7816,86.4537,87.3018,85.5154,0,1471,38.3,
1456_poprawny_L2A_roi,1456,poprawny,L2A,roi,18,Erosion,random forest,84.4208,0.7472,84.4257,86.7910,83.6206,0,1668,38.8,
