mapa\referencja,1,3,4,5,6,7
1,59,0,0,4,1,0
3,7,69,0,1,0,0
4,1,0,77,2,0,23
5,173,25,0,163,2,0
6,0,1,0,1,85,0
7,84,1,2,7,1,58
