mapa\referencja,1,3,4,5,6,7
1,37,0,0,7,1,0
3,6,67,0,1,0,0
4,1,0,77,2,0,25
5,211,28,0,160,2,0
6,0,1,0,1,85,0
7,69,0,2,7,1,56
