mapa\referencja,1,3,4,5,6,7
1,36,0,0,7,1,0
3,7,71,0,1,0,0
4,1,0,77,3,0,23
5,210,24,0,160,2,0
6,0,1,0,1,85,0
7,70,0,2,6,1,58
