mapa\referencja,1,3,4,5,6,7
1,53,0,0,0,0,0
3,10,73,0,1,0,0
4,1,0,75,1,0,21
5,172,22,0,166,4,0
6,0,0,0,1,84,0
7,88,1,4,9,1,60
