Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,1,kNN,random forest,86.5407,0.8053,86.2622,87.5574,85.8721,0,78,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,2,GMM,random forest,86.3046,0.8019,86.1005,87.2359,85.6808,0,78,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,3,HotellingT2,random forest,86.3046,0.8017,86.0375,87.4453,85.6813,0,215,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,4,PCA Reconstruction,random forest,86.3046,0.8017,86.0375,87.3071,85.6614,0,78,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,5,Percentile,random forest,86.3046,0.8011,86.0869,87.8144,85.9152,0,608,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,6,Poziom bazowy,random forest,86.1865,0.8003,85.8922,87.0361,85.4419,0,0,41.1,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,7,EllipticEnvelope,random forest,86.1865,0.7998,85.8292,87.3874,85.5586,0,78,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,8,IsolationForest,random forest,86.1865,0.7998,85.8292,87.3874,85.5586,0,78,41.5,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,9,LOF,random forest,86.1865,0.7998,85.8292,87.3874,85.5586,0,78,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,10,Mahalanobis,random forest,86.0685,0.7980,85.6209,87.3501,85.3735,0,247,42.5,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,11,Band Z-score,random forest,86.0685,0.7980,85.4619,87.2592,85.2682,0,186,43.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,12,OneClassSVM,random forest,86.0685,0.7978,85.7168,87.3576,85.5001,0,688,41.5,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,13,SAM,random forest,85.9504,0.7963,85.6045,87.0615,85.2883,0,78,42.6,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,14,IQR,random forest,85.9504,0.7955,85.2538,87.7567,85.3349,0,852,41.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,15,Robust Mahalanobis,random forest,85.4782,0.7880,84.9165,87.9395,85.1630,0,2245,40.9,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,16,PCA Mahalanobis,random forest,85.4782,0.7878,85.0127,87.8457,85.2574,0,1731,40.5,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,17,MAD,random forest,85.2420,0.7849,84.2917,87.1178,84.4629,0,868,42.0,
13456_poprawny_L2A_roi,13456,poprawny,L2A,roi,18,Erosion,random forest,82.8808,0.7484,82.0277,85.9028,82.3814,0,2026,40.9,
