mapa\referencja,1,2,3,4,5,6,7
1,260,15,12,0,23,3,0
2,1,46,1,0,8,0,0
3,0,0,71,0,1,0,0
4,1,1,0,77,2,2,35
5,1,20,12,0,49,0,0
6,0,1,0,0,0,83,0
7,61,12,0,2,0,1,46
