mapa\referencja,1,2,3,4,5,6,7
1,255,16,11,0,24,3,0
2,0,46,1,0,8,0,0
3,1,0,68,0,1,0,0
4,1,1,0,77,2,2,33
5,1,17,16,0,48,0,0
6,0,1,0,0,0,83,0
7,66,14,0,2,0,1,48
