mapa\referencja,1,2,3,4,5,6,7
1,258,12,11,0,18,3,0
2,1,52,1,0,8,0,0
3,1,0,66,0,1,0,0
4,1,1,0,77,3,2,33
5,1,17,18,0,53,0,0
6,0,1,0,0,0,83,0
7,62,12,0,2,0,1,48
