mapa\referencja,1,2,3,4,5,6,7
1,245,16,10,0,27,3,0
2,0,48,1,0,5,0,0
3,1,0,73,0,2,0,0
4,1,1,0,77,1,2,33
5,1,16,11,0,48,0,0
6,0,1,0,0,0,83,0
7,76,13,1,2,0,1,48
