Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
13456_zbledami_L1C_roi,13456,zbledami,L1C,roi,random forest,PCA Mahalanobis,70.8383,76.6234,+5.7851,25,74,chi2 (poprawka na ciągłość),1.40579e-06,1.40579e-06,TAK,"C[5,1]: 115->102; C[3,1]: 34->0"
