mapa\referencja,1,2,3,4,5,6,7
1,279,39,4,1,11,0,7
2,36,35,6,0,5,1,0
3,0,0,30,0,0,0,0
4,0,1,0,77,1,1,32
5,0,18,56,0,66,4,0
6,0,1,0,0,0,83,0
7,9,1,0,1,0,0,42
