mapa\referencja,1,2,3,4,5,6,7
1,248,16,9,0,23,3,0
2,1,50,1,0,6,0,0
3,1,0,73,0,2,0,0
4,1,1,0,77,2,2,35
5,1,16,12,0,50,0,0
6,0,1,0,0,0,83,0
7,72,11,1,2,0,1,46
